"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"0500000US27061","Itasca County, Minnesota","164100","3188"
"0500000US27063","Jackson County, Minnesota","124900","6968"
"0500000US27065","Kanabec County, Minnesota","163900","4394"
"0500000US27067","Kandiyohi County, Minnesota","168900","3625"
"0500000US27069","Kittson County, Minnesota","84200","5731"
"0500000US27071","Koochiching County, Minnesota","108400","6129"
"0500000US27073","Lac qui Parle County, Minnesota","88600","4943"
"0500000US27075","Lake County, Minnesota","174700","7722"
"0500000US27077","Lake of the Woods County, Minnesota","161900","13527"
"0500000US27079","Le Sueur County, Minnesota","207400","7555"
"0500000US27081","Lincoln County, Minnesota","103100","6416"
"0500000US27083","Lyon County, Minnesota","148900","6709"
"0500000US27085","McLeod County, Minnesota","164700","4043"
"0500000US27087","Mahnomen County, Minnesota","104800","5849"
"0500000US27089","Marshall County, Minnesota","117000","4368"
"0500000US27091","Martin County, Minnesota","118300","5917"
"0500000US27093","Meeker County, Minnesota","170200","3606"
"0500000US27095","Mille Lacs County, Minnesota","163300","3171"
"0500000US27097","Morrison County, Minnesota","170100","2779"
"0500000US27099","Mower County, Minnesota","123900","4310"
"0500000US27101","Murray County, Minnesota","120100","4084"
"0500000US27103","Nicollet County, Minnesota","191900","4939"
"0500000US27105","Nobles County, Minnesota","127100","8119"
"0500000US27107","Norman County, Minnesota","100700","4450"
"0500000US27109","Olmsted County, Minnesota","214600","3488"
"0500000US27111","Otter Tail County, Minnesota","189100","5346"
"0500000US27113","Pennington County, Minnesota","155100","7557"
"0500000US27115","Pine County, Minnesota","164500","2989"
"0500000US27117","Pipestone County, Minnesota","97500","6477"
"0500000US27119","Polk County, Minnesota","165000","5282"
"0500000US27121","Pope County, Minnesota","174300","6943"
"0500000US27123","Ramsey County, Minnesota","229600","1441"
"0500000US27125","Red Lake County, Minnesota","116000","6084"
"0500000US27127","Redwood County, Minnesota","106300","5657"
"0500000US27129","Renville County, Minnesota","106300","4484"
"0500000US27131","Rice County, Minnesota","208600","5819"
"0500000US27133","Rock County, Minnesota","153000","6423"
"0500000US27135","Roseau County, Minnesota","132800","4840"
"0500000US27137","St. Louis County, Minnesota","157900","2015"
"0500000US27139","Scott County, Minnesota","299700","5271"
"0500000US27141","Sherburne County, Minnesota","230500","3951"
"0500000US27143","Sibley County, Minnesota","159200","4536"
"0500000US27145","Stearns County, Minnesota","184900","2468"
"0500000US27147","Steele County, Minnesota","169300","3701"
"0500000US27149","Stevens County, Minnesota","160100","7188"
"0500000US27151","Swift County, Minnesota","104100","6193"
"0500000US27153","Todd County, Minnesota","153400","3800"
"0500000US27155","Traverse County, Minnesota","81400","6261"
"0500000US27157","Wabasha County, Minnesota","183900","6315"
"0500000US27159","Wadena County, Minnesota","132000","6740"
"0500000US27161","Waseca County, Minnesota","158900","5935"
"0500000US27163","Washington County, Minnesota","289400","2652"
"0500000US27165","Watonwan County, Minnesota","96900","3999"
"0500000US27167","Wilkin County, Minnesota","140000","11880"
"0500000US27169","Winona County, Minnesota","167300","3238"
"0500000US27171","Wright County, Minnesota","238500","3450"
"0500000US27173","Yellow Medicine County, Minnesota","110000","5227"
"0500000US28001","Adams County, Mississippi","92100","4154"
"0500000US28003","Alcorn County, Mississippi","102700","6873"
"0500000US28005","Amite County, Mississippi","83600","8391"
"0500000US28007","Attala County, Mississippi","80700","5932"
"0500000US28009","Benton County, Mississippi","78000","6508"
"0500000US28011","Bolivar County, Mississippi","96100","7665"
"0500000US28013","Calhoun County, Mississippi","70500","4426"
"0500000US28015","Carroll County, Mississippi","99000","10546"
"0500000US28017","Chickasaw County, Mississippi","66500","4840"
"0500000US28019","Choctaw County, Mississippi","81400","14225"
"0500000US28021","Claiborne County, Mississippi","67500","5452"
"0500000US28023","Clarke County, Mississippi","84900","5883"
"0500000US28025","Clay County, Mississippi","89900","4937"
"0500000US28027","Coahoma County, Mississippi","68300","6517"
"0500000US28029","Copiah County, Mississippi","95200","9428"
"0500000US28031","Covington County, Mississippi","77100","8399"
"0500000US28033","DeSoto County, Mississippi","168500","2828"
"0500000US28035","Forrest County, Mississippi","122700","8754"
"0500000US28037","Franklin County, Mississippi","76600","8129"
"0500000US28039","George County, Mississippi","110800","10649"
"0500000US28041","Greene County, Mississippi","77700","12518"
"0500000US28043","Grenada County, Mississippi","105000","15026"
"0500000US28045","Hancock County, Mississippi","147500","7527"
"0500000US28047","Harrison County, Mississippi","150500","3477"
"0500000US28049","Hinds County, Mississippi","118600","2569"
"0500000US28051","Holmes County, Mississippi","60400","7012"
"0500000US28053","Humphreys County, Mississippi","69100","6269"
"0500000US28055","Issaquena County, Mississippi","79200","30347"
"0500000US28057","Itawamba County, Mississippi","87600","4023"
"0500000US28059","Jackson County, Mississippi","135900","3578"
"0500000US28061","Jasper County, Mississippi","79000","5732"
"0500000US28063","Jefferson County, Mississippi","63400","4624"
"0500000US28065","Jefferson Davis County, Mississippi","94600","17829"
"0500000US28067","Jones County, Mississippi","98600","7019"
"0500000US28069","Kemper County, Mississippi","73600","4932"
"0500000US28071","Lafayette County, Mississippi","199700","11495"
"0500000US28073","Lamar County, Mississippi","177700","7318"
"0500000US28075","Lauderdale County, Mississippi","96300","6481"
"0500000US28077","Lawrence County, Mississippi","94800","7807"
"0500000US28079","Leake County, Mississippi","83300","6048"
"0500000US28081","Lee County, Mississippi","133700","4184"
"0500000US28083","Leflore County, Mississippi","81200","5209"
"0500000US28085","Lincoln County, Mississippi","99500","9086"
"0500000US28087","Lowndes County, Mississippi","134200","6421"
"0500000US28089","Madison County, Mississippi","219700","6743"
"0500000US28091","Marion County, Mississippi","89000","5954"
"0500000US28093","Marshall County, Mississippi","107900","8608"
"0500000US28095","Monroe County, Mississippi","91700","6079"
"0500000US28097","Montgomery County, Mississippi","84800","9205"
"0500000US28099","Neshoba County, Mississippi","83000","6009"
"0500000US28101","Newton County, Mississippi","85600","4155"
"0500000US28103","Noxubee County, Mississippi","59700","7381"
"0500000US28105","Oktibbeha County, Mississippi","162900","6304"
"0500000US28107","Panola County, Mississippi","83300","7327"
"0500000US28109","Pearl River County, Mississippi","138200","8777"
"0500000US28111","Perry County, Mississippi","86700","8460"
"0500000US28113","Pike County, Mississippi","95500","8164"
"0500000US28115","Pontotoc County, Mississippi","106500","6013"
"0500000US28117","Prentiss County, Mississippi","92700","4939"
"0500000US28119","Quitman County, Mississippi","50900","3750"
"0500000US28121","Rankin County, Mississippi","162500","2435"
"0500000US28123","Scott County, Mississippi","71300","6405"
"0500000US28125","Sharkey County, Mississippi","64400","6077"
"0500000US28127","Simpson County, Mississippi","87900","5865"
"0500000US28129","Smith County, Mississippi","102600","13313"
"0500000US28131","Stone County, Mississippi","112800","10702"
"0500000US28133","Sunflower County, Mississippi","78400","3713"
"0500000US28135","Tallahatchie County, Mississippi","66400","5287"
"0500000US28137","Tate County, Mississippi","119200","7222"
"0500000US28139","Tippah County, Mississippi","86900","8025"
"0500000US28141","Tishomingo County, Mississippi","88100","7042"
"0500000US28143","Tunica County, Mississippi","107100","22971"
"0500000US28145","Union County, Mississippi","100600","9208"
"0500000US28147","Walthall County, Mississippi","95800","14965"
"0500000US28149","Warren County, Mississippi","128400","7935"
"0500000US28151","Washington County, Mississippi","75600","3396"
"0500000US28153","Wayne County, Mississippi","85800","7026"
"0500000US28155","Webster County, Mississippi","84000","5110"
"0500000US28157","Wilkinson County, Mississippi","70300","6850"
"0500000US28159","Winston County, Mississippi","84900","4139"
"0500000US28161","Yalobusha County, Mississippi","79700","5926"
"0500000US28163","Yazoo County, Mississippi","88900","11218"
"0500000US29001","Adair County, Missouri","126800","8231"
"0500000US29003","Andrew County, Missouri","147900","10055"
"0500000US29005","Atchison County, Missouri","84900","6982"
"0500000US29007","Audrain County, Missouri","97900","4813"
"0500000US29009","Barry County, Missouri","120600","6410"
"0500000US29011","Barton County, Missouri","97500","9475"
"0500000US29013","Bates County, Missouri","114600","5906"
"0500000US29015","Benton County, Missouri","117500","6881"
"0500000US29017","Bollinger County, Missouri","110800","12991"
"0500000US29019","Boone County, Missouri","185700","5305"
"0500000US29021","Buchanan County, Missouri","122200","3353"
"0500000US29023","Butler County, Missouri","113500","6470"
"0500000US29025","Caldwell County, Missouri","109300","8502"
"0500000US29027","Callaway County, Missouri","157400","5660"
"0500000US29029","Camden County, Missouri","200800","11602"
"0500000US29031","Cape Girardeau County, Missouri","160500","3446"
"0500000US29033","Carroll County, Missouri","88200","6466"
"0500000US29035","Carter County, Missouri","101500","20293"
"0500000US29037","Cass County, Missouri","181000","5703"
"0500000US29039","Cedar County, Missouri","98900","18021"
"0500000US29041","Chariton County, Missouri","87900","6276"
"0500000US29043","Christian County, Missouri","169000","4310"
"0500000US29045","Clark County, Missouri","90000","9459"
"0500000US29047","Clay County, Missouri","174900","2653"
"0500000US29049","Clinton County, Missouri","159700","4670"
"0500000US29051","Cole County, Missouri","162300","4178"
"0500000US29053","Cooper County, Missouri","132900","7465"
"0500000US29055","Crawford County, Missouri","124700","9583"
"0500000US29057","Dade County, Missouri","83500","5355"
"0500000US29059","Dallas County, Missouri","115000","9303"
"0500000US29061","Daviess County, Missouri","110400","4912"
"0500000US29063","DeKalb County, Missouri","120100","11222"
"0500000US29065","Dent County, Missouri","102600","9342"
"0500000US29067","Douglas County, Missouri","123100","13077"
"0500000US29069","Dunklin County, Missouri","76500","3422"
"0500000US29071","Franklin County, Missouri","165700","3820"
"0500000US29073","Gasconade County, Missouri","134200","11017"
"0500000US29075","Gentry County, Missouri","88200","6346"
"0500000US29077","Greene County, Missouri","146000","2055"
"0500000US29079","Grundy County, Missouri","98400","12217"
"0500000US29081","Harrison County, Missouri","76000","4404"
"0500000US29083","Henry County, Missouri","110500","6249"
"0500000US29085","Hickory County, Missouri","83400","8054"
"0500000US29087","Holt County, Missouri","88600","4113"
"0500000US29089","Howard County, Missouri","130100","14326"
"0500000US29091","Howell County, Missouri","112200","8338"
"0500000US29093","Iron County, Missouri","83600","2740"
"0500000US29095","Jackson County, Missouri","147400","1438"
"0500000US29097","Jasper County, Missouri","118400","3269"
"0500000US29099","Jefferson County, Missouri","161800","1639"
"0500000US29101","Johnson County, Missouri","156500","5807"
"0500000US29103","Knox County, Missouri","75500","4242"
"0500000US29105","Laclede County, Missouri","113900","7457"
"0500000US29107","Lafayette County, Missouri","143500","7745"
"0500000US29109","Lawrence County, Missouri","109600","6274"
"0500000US29111","Lewis County, Missouri","87900","4585"
"0500000US29113","Lincoln County, Missouri","163300","5042"
"0500000US29115","Linn County, Missouri","87200","4313"
"0500000US29117","Livingston County, Missouri","111500","7993"
"0500000US29119","McDonald County, Missouri","110500","10910"
"0500000US29121","Macon County, Missouri","97200","6939"
"0500000US29123","Madison County, Missouri","106100","14690"
"0500000US29125","Maries County, Missouri","133200","16061"
"0500000US29127","Marion County, Missouri","123400","5744"
"0500000US29129","Mercer County, Missouri","88900","7670"
"0500000US29131","Miller County, Missouri","136800","14113"
"0500000US29133","Mississippi County, Missouri","80200","6625"
"0500000US29135","Moniteau County, Missouri","124500","6745"
"0500000US29137","Monroe County, Missouri","105300","11784"
"0500000US29139","Montgomery County, Missouri","108100","7465"
"0500000US29141","Morgan County, Missouri","125000","19145"
"0500000US29143","New Madrid County, Missouri","74500","4304"
"0500000US29145","Newton County, Missouri","131300","5280"
"0500000US29147","Nodaway County, Missouri","126400","8349"
"0500000US29149","Oregon County, Missouri","93600","8473"
"0500000US29151","Osage County, Missouri","151900","8660"
"0500000US29153","Ozark County, Missouri","97600","9625"
"0500000US29155","Pemiscot County, Missouri","82100","5389"
"0500000US29157","Perry County, Missouri","147700","7471"
"0500000US29159","Pettis County, Missouri","119100","4591"
"0500000US29161","Phelps County, Missouri","135000","7422"
"0500000US29163","Pike County, Missouri","97800","9402"
"0500000US29165","Platte County, Missouri","226500","5542"
"0500000US29167","Polk County, Missouri","132300","6028"
"0500000US29169","Pulaski County, Missouri","159200","5010"
"0500000US29171","Putnam County, Missouri","96600","18660"
"0500000US29173","Ralls County, Missouri","136200","8203"
"0500000US29175","Randolph County, Missouri","105000","6803"
"0500000US29177","Ray County, Missouri","133700","5854"
"0500000US29179","Reynolds County, Missouri","96000","13304"
"0500000US29181","Ripley County, Missouri","83800","5751"
"0500000US29183","St. Charles County, Missouri","219100","1490"
"0500000US29185","St. Clair County, Missouri","91900","6500"
"0500000US29186","Ste. Genevieve County, Missouri","166200","6560"
"0500000US29187","St. Francois County, Missouri","121000","7137"
"0500000US29189","St. Louis County, Missouri","198800","2072"
