metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio
19660,"Deltona-Daytona Beach-Ormond Beach, FL",646288.0,5992,Metropolitan Statistical Area,Native American,18.0,13.0,5.0,False,Not enough applications,4.1
19660,"Deltona-Daytona Beach-Ormond Beach, FL",646288.0,5992,Metropolitan Statistical Area,AAPI,124.0,103.0,21.0,True,Statistically significant disparity,2.1
16740,"Charlotte-Concord-Gastonia, NC-SC",2545560.0,32019,Metropolitan Statistical Area,Black,2504.0,2220.0,284.0,True,Statistically significant disparity,1.5
16740,"Charlotte-Concord-Gastonia, NC-SC",2545560.0,32019,Metropolitan Statistical Area,Latino,2465.0,2244.0,221.0,True,Doesn't meet level of disparity,1.3
16740,"Charlotte-Concord-Gastonia, NC-SC",2545560.0,32019,Metropolitan Statistical Area,Native American,86.0,75.0,11.0,False,Not statistically significant,2.1
16740,"Charlotte-Concord-Gastonia, NC-SC",2545560.0,32019,Metropolitan Statistical Area,AAPI,2075.0,1918.0,157.0,True,Statistically significant disparity,1.7
27260,"Jacksonville, FL",1503574.0,15122,Metropolitan Statistical Area,Black,821.0,710.0,111.0,False,Not statistically significant,1.3
27260,"Jacksonville, FL",1503574.0,15122,Metropolitan Statistical Area,Latino,1028.0,925.0,103.0,False,Not statistically significant,1.1
27260,"Jacksonville, FL",1503574.0,15122,Metropolitan Statistical Area,Native American,36.0,30.0,6.0,False,Not statistically significant,1.8
27260,"Jacksonville, FL",1503574.0,15122,Metropolitan Statistical Area,AAPI,792.0,698.0,94.0,True,Statistically significant disparity,1.6
14380,"Boone, NC",54925.0,347,Micropolitan Statistical Area,Black,3.0,1.0,2.0,False,No results,
14380,"Boone, NC",54925.0,347,Micropolitan Statistical Area,Latino,8.0,7.0,1.0,False,No results,
14380,"Boone, NC",54925.0,347,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
14380,"Boone, NC",54925.0,347,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
24660,"Greensboro-High Point, NC",762063.0,5833,Metropolitan Statistical Area,Black,615.0,557.0,58.0,True,Statistically significant disparity,1.8
24660,"Greensboro-High Point, NC",762063.0,5833,Metropolitan Statistical Area,Latino,427.0,378.0,49.0,True,Statistically significant disparity,2.7
24660,"Greensboro-High Point, NC",762063.0,5833,Metropolitan Statistical Area,Native American,12.0,9.0,3.0,False,Not statistically significant,4.1
24660,"Greensboro-High Point, NC",762063.0,5833,Metropolitan Statistical Area,AAPI,362.0,334.0,28.0,True,Statistically significant disparity,1.7
39580,"Raleigh-Cary, NC",1332311.0,19695,Metropolitan Statistical Area,Black,1427.0,1290.0,137.0,True,Statistically significant disparity,2.1
39580,"Raleigh-Cary, NC",1332311.0,19695,Metropolitan Statistical Area,Latino,1115.0,1019.0,96.0,True,Statistically significant disparity,1.7
39580,"Raleigh-Cary, NC",1332311.0,19695,Metropolitan Statistical Area,Native American,51.0,50.0,1.0,False,Not statistically significant,0.6
39580,"Raleigh-Cary, NC",1332311.0,19695,Metropolitan Statistical Area,AAPI,1942.0,1790.0,152.0,True,Statistically significant disparity,2.1
43140,"Shelby, NC",97282.0,439,Micropolitan Statistical Area,Black,22.0,20.0,2.0,False,No results,
43140,"Shelby, NC",97282.0,439,Micropolitan Statistical Area,Latino,18.0,16.0,2.0,False,No results,
43140,"Shelby, NC",97282.0,439,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
43140,"Shelby, NC",97282.0,439,Micropolitan Statistical Area,AAPI,5.0,4.0,1.0,False,No results,
34940,"Naples-Marco Island, FL",371453.0,3799,Metropolitan Statistical Area,Black,71.0,51.0,20.0,False,Not enough applications,3.2
34940,"Naples-Marco Island, FL",371453.0,3799,Metropolitan Statistical Area,Latino,570.0,496.0,74.0,False,Not statistically significant,1.1
34940,"Naples-Marco Island, FL",371453.0,3799,Metropolitan Statistical Area,Native American,14.0,13.0,1.0,False,Not statistically significant,0.5
34940,"Naples-Marco Island, FL",371453.0,3799,Metropolitan Statistical Area,AAPI,78.0,59.0,19.0,True,Statistically significant disparity,2.3
37860,"Pensacola-Ferry Pass-Brent, FL",488246.0,3379,Metropolitan Statistical Area,Black,110.0,95.0,15.0,False,Not statistically significant,0.9
37860,"Pensacola-Ferry Pass-Brent, FL",488246.0,3379,Metropolitan Statistical Area,Latino,115.0,98.0,17.0,True,Statistically significant disparity,2.2
37860,"Pensacola-Ferry Pass-Brent, FL",488246.0,3379,Metropolitan Statistical Area,Native American,17.0,15.0,2.0,False,Not statistically significant,2.4
37860,"Pensacola-Ferry Pass-Brent, FL",488246.0,3379,Metropolitan Statistical Area,AAPI,102.0,93.0,9.0,False,Not statistically significant,1.1
19124,"Dallas-Plano-Irving, TX",4903580.0,47652,Metropolitan Division,Black,2619.0,2287.0,332.0,True,Statistically significant disparity,2.1
19124,"Dallas-Plano-Irving, TX",4903580.0,47652,Metropolitan Division,Latino,6952.0,6372.0,580.0,False,Not statistically significant,1.1
19124,"Dallas-Plano-Irving, TX",4903580.0,47652,Metropolitan Division,Native American,211.0,198.0,13.0,False,Not statistically significant,1.4
19124,"Dallas-Plano-Irving, TX",4903580.0,47652,Metropolitan Division,AAPI,6699.0,6138.0,561.0,True,Statistically significant disparity,1.7
41700,"San Antonio-New Braunfels, TX",2468193.0,15907,Metropolitan Statistical Area,Black,417.0,361.0,56.0,True,Statistically significant disparity,2.1
41700,"San Antonio-New Braunfels, TX",2468193.0,15907,Metropolitan Statistical Area,Latino,4849.0,4291.0,558.0,True,Statistically significant disparity,1.6
41700,"San Antonio-New Braunfels, TX",2468193.0,15907,Metropolitan Statistical Area,Native American,57.0,47.0,10.0,False,Not enough applications,4.9
41700,"San Antonio-New Braunfels, TX",2468193.0,15907,Metropolitan Statistical Area,AAPI,847.0,735.0,112.0,True,Statistically significant disparity,2.6
15980,"Cape Coral-Fort Myers, FL",737468.0,7793,Metropolitan Statistical Area,Black,227.0,191.0,36.0,False,Not enough variance in variables,1.3
15980,"Cape Coral-Fort Myers, FL",737468.0,7793,Metropolitan Statistical Area,Latino,1099.0,940.0,159.0,False,Not enough variance in variables,1.5
15980,"Cape Coral-Fort Myers, FL",737468.0,7793,Metropolitan Statistical Area,Native American,18.0,18.0,0.0,False,Not enough variance in variables,0.0
15980,"Cape Coral-Fort Myers, FL",737468.0,7793,Metropolitan Statistical Area,AAPI,150.0,128.0,22.0,False,Not enough variance in variables,1.8
26420,"Houston-The Woodlands-Sugar Land, TX",6884138.0,56910,Metropolitan Statistical Area,Black,3887.0,3334.0,553.0,True,Statistically significant disparity,2.0
26420,"Houston-The Woodlands-Sugar Land, TX",6884138.0,56910,Metropolitan Statistical Area,Latino,11573.0,10453.0,1120.0,True,Doesn't meet level of disparity,1.2
26420,"Houston-The Woodlands-Sugar Land, TX",6884138.0,56910,Metropolitan Statistical Area,Native American,200.0,183.0,17.0,False,Not statistically significant,1.7
26420,"Houston-The Woodlands-Sugar Land, TX",6884138.0,56910,Metropolitan Statistical Area,AAPI,7013.0,6362.0,651.0,True,Doesn't meet level of disparity,1.4
12420,"Austin-Round Rock-Georgetown, TX",2114441.0,28478,Metropolitan Statistical Area,Black,622.0,561.0,61.0,True,Statistically significant disparity,1.6
12420,"Austin-Round Rock-Georgetown, TX",2114441.0,28478,Metropolitan Statistical Area,Latino,3451.0,3148.0,303.0,True,Doesn't meet level of disparity,1.3
12420,"Austin-Round Rock-Georgetown, TX",2114441.0,28478,Metropolitan Statistical Area,Native American,106.0,96.0,10.0,False,Not statistically significant,2.0
12420,"Austin-Round Rock-Georgetown, TX",2114441.0,28478,Metropolitan Statistical Area,AAPI,3271.0,3013.0,258.0,True,Statistically significant disparity,1.7
18880,"Crestview-Fort Walton Beach-Destin, FL",272056.0,2185,Metropolitan Statistical Area,Black,33.0,30.0,3.0,False,No results,
18880,"Crestview-Fort Walton Beach-Destin, FL",272056.0,2185,Metropolitan Statistical Area,Latino,105.0,92.0,13.0,False,No results,
18880,"Crestview-Fort Walton Beach-Destin, FL",272056.0,2185,Metropolitan Statistical Area,Native American,9.0,9.0,0.0,False,No results,
18880,"Crestview-Fort Walton Beach-Destin, FL",272056.0,2185,Metropolitan Statistical Area,AAPI,63.0,60.0,3.0,False,No results,
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,9692,Metropolitan Statistical Area,Black,901.0,814.0,87.0,True,Statistically significant disparity,1.8
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,9692,Metropolitan Statistical Area,Latino,331.0,300.0,31.0,True,Statistically significant disparity,2.2
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,9692,Metropolitan Statistical Area,Native American,43.0,38.0,5.0,False,Not statistically significant,1.6
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1761729.0,9692,Metropolitan Statistical Area,AAPI,560.0,531.0,29.0,False,Not statistically significant,0.9
40060,"Richmond, VA",1269530.0,11757,Metropolitan Statistical Area,Black,853.0,782.0,71.0,True,Statistically significant disparity,2.7
40060,"Richmond, VA",1269530.0,11757,Metropolitan Statistical Area,Latino,491.0,450.0,41.0,True,Statistically significant disparity,2.7
40060,"Richmond, VA",1269530.0,11757,Metropolitan Statistical Area,Native American,38.0,35.0,3.0,False,Not statistically significant,2.8
40060,"Richmond, VA",1269530.0,11757,Metropolitan Statistical Area,AAPI,809.0,757.0,52.0,True,Statistically significant disparity,2.7
23224,"Frederick-Gaithersburg-Rockville, MD",1294952.0,12670,Metropolitan Division,Black,1195.0,1085.0,110.0,True,Statistically significant disparity,2.0
23224,"Frederick-Gaithersburg-Rockville, MD",1294952.0,12670,Metropolitan Division,Latino,1341.0,1234.0,107.0,True,Statistically significant disparity,1.8
23224,"Frederick-Gaithersburg-Rockville, MD",1294952.0,12670,Metropolitan Division,Native American,23.0,22.0,1.0,False,Not statistically significant,1.7
23224,"Frederick-Gaithersburg-Rockville, MD",1294952.0,12670,Metropolitan Division,AAPI,2091.0,1936.0,155.0,True,Statistically significant disparity,1.8
31084,"Los Angeles-Long Beach-Glendale, CA",10081570.0,41837,Metropolitan Division,Black,1352.0,1150.0,202.0,True,Statistically significant disparity,1.8
31084,"Los Angeles-Long Beach-Glendale, CA",10081570.0,41837,Metropolitan Division,Latino,7587.0,6859.0,728.0,True,Doesn't meet level of disparity,1.2
31084,"Los Angeles-Long Beach-Glendale, CA",10081570.0,41837,Metropolitan Division,Native American,62.0,53.0,9.0,False,Not enough applications,2.3
31084,"Los Angeles-Long Beach-Glendale, CA",10081570.0,41837,Metropolitan Division,AAPI,7900.0,7215.0,685.0,False,Not statistically significant,1.0
12260,"Augusta-Richmond County, GA-SC",599616.0,3298,Metropolitan Statistical Area,Black,317.0,284.0,33.0,False,No results,
12260,"Augusta-Richmond County, GA-SC",599616.0,3298,Metropolitan Statistical Area,Latino,128.0,116.0,12.0,False,No results,
12260,"Augusta-Richmond County, GA-SC",599616.0,3298,Metropolitan Statistical Area,Native American,16.0,16.0,0.0,False,No results,
12260,"Augusta-Richmond County, GA-SC",599616.0,3298,Metropolitan Statistical Area,AAPI,142.0,133.0,9.0,False,No results,
25940,"Hilton Head Island-Bluffton, SC",214752.0,2623,Metropolitan Statistical Area,Black,47.0,39.0,8.0,False,Not enough variance in variables,2.3
25940,"Hilton Head Island-Bluffton, SC",214752.0,2623,Metropolitan Statistical Area,Latino,72.0,61.0,11.0,False,Not enough variance in variables,2.1
25940,"Hilton Head Island-Bluffton, SC",214752.0,2623,Metropolitan Statistical Area,Native American,5.0,5.0,0.0,False,Not enough variance in variables,0.0
25940,"Hilton Head Island-Bluffton, SC",214752.0,2623,Metropolitan Statistical Area,AAPI,38.0,34.0,4.0,False,Not enough variance in variables,1.1
29404,"Lake County-Kenosha County, IL-WI",869997.0,7926,Metropolitan Division,Black,171.0,152.0,19.0,False,Not statistically significant,1.7
29404,"Lake County-Kenosha County, IL-WI",869997.0,7926,Metropolitan Division,Latino,974.0,863.0,111.0,True,Statistically significant disparity,1.5
29404,"Lake County-Kenosha County, IL-WI",869997.0,7926,Metropolitan Division,Native American,11.0,8.0,3.0,False,Not statistically significant,3.4
29404,"Lake County-Kenosha County, IL-WI",869997.0,7926,Metropolitan Division,AAPI,806.0,762.0,44.0,False,Not statistically significant,1.3
16984,"Chicago-Naperville-Evanston, IL",7175030.0,57155,Metropolitan Division,Black,3035.0,2509.0,526.0,True,Statistically significant disparity,2.5
16984,"Chicago-Naperville-Evanston, IL",7175030.0,57155,Metropolitan Division,Latino,7650.0,6807.0,843.0,True,Statistically significant disparity,1.6
16984,"Chicago-Naperville-Evanston, IL",7175030.0,57155,Metropolitan Division,Native American,77.0,71.0,6.0,False,Not statistically significant,1.5
16984,"Chicago-Naperville-Evanston, IL",7175030.0,57155,Metropolitan Division,AAPI,6063.0,5612.0,451.0,True,Doesn't meet level of disparity,1.4
23844,"Gary, IN",701782.0,5915,Metropolitan Division,Black,304.0,272.0,32.0,False,Not enough variance in variables,1.8
23844,"Gary, IN",701782.0,5915,Metropolitan Division,Latino,622.0,578.0,44.0,False,Not enough variance in variables,1.6
23844,"Gary, IN",701782.0,5915,Metropolitan Division,Native American,11.0,11.0,0.0,False,Not enough variance in variables,0.0
23844,"Gary, IN",701782.0,5915,Metropolitan Division,AAPI,108.0,102.0,6.0,False,Not enough variance in variables,1.3
10300,"Adrian, MI",98381.0,632,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
10300,"Adrian, MI",98381.0,632,Micropolitan Statistical Area,Latino,21.0,20.0,1.0,False,No results,
10300,"Adrian, MI",98381.0,632,Micropolitan Statistical Area,Native American,3.0,3.0,0.0,False,No results,
10300,"Adrian, MI",98381.0,632,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
39540,"Racine, WI",195602.0,1864,Metropolitan Statistical Area,Black,58.0,49.0,9.0,False,Not enough variance in variables,4.9
39540,"Racine, WI",195602.0,1864,Metropolitan Statistical Area,Latino,161.0,142.0,19.0,False,Not enough variance in variables,2.5
39540,"Racine, WI",195602.0,1864,Metropolitan Statistical Area,Native American,4.0,4.0,0.0,False,Not enough variance in variables,0.0
39540,"Racine, WI",195602.0,1864,Metropolitan Statistical Area,AAPI,29.0,24.0,5.0,False,Not enough variance in variables,4.6
20994,"Elgin, IL",761796.0,7068,Metropolitan Division,Black,172.0,161.0,11.0,False,Not statistically significant,1.2
20994,"Elgin, IL",761796.0,7068,Metropolitan Division,Latino,1213.0,1100.0,113.0,True,Statistically significant disparity,1.6
20994,"Elgin, IL",761796.0,7068,Metropolitan Division,Native American,10.0,9.0,1.0,False,Not statistically significant,0.9
20994,"Elgin, IL",761796.0,7068,Metropolitan Division,AAPI,301.0,275.0,26.0,True,Statistically significant disparity,2.3
16580,"Champaign-Urbana, IL",226323.0,1439,Metropolitan Statistical Area,Black,58.0,50.0,8.0,False,No results,
16580,"Champaign-Urbana, IL",226323.0,1439,Metropolitan Statistical Area,Latino,78.0,75.0,3.0,False,No results,
16580,"Champaign-Urbana, IL",226323.0,1439,Metropolitan Statistical Area,Native American,7.0,7.0,0.0,False,No results,
16580,"Champaign-Urbana, IL",226323.0,1439,Metropolitan Statistical Area,AAPI,105.0,99.0,6.0,False,No results,
11460,"Ann Arbor, MI",367000.0,3353,Metropolitan Statistical Area,Black,124.0,113.0,11.0,False,Not statistically significant,1.4
11460,"Ann Arbor, MI",367000.0,3353,Metropolitan Statistical Area,Latino,82.0,78.0,4.0,False,Not statistically significant,1.0
11460,"Ann Arbor, MI",367000.0,3353,Metropolitan Statistical Area,Native American,7.0,7.0,0.0,False,Not statistically significant,0.0
11460,"Ann Arbor, MI",367000.0,3353,Metropolitan Statistical Area,AAPI,322.0,301.0,21.0,False,Not statistically significant,1.8
42644,"Seattle-Bellevue-Kent, WA",2994310.0,34769,Metropolitan Division,Black,857.0,785.0,72.0,True,Statistically significant disparity,1.8
42644,"Seattle-Bellevue-Kent, WA",2994310.0,34769,Metropolitan Division,Latino,1609.0,1486.0,123.0,True,Statistically significant disparity,1.5
42644,"Seattle-Bellevue-Kent, WA",2994310.0,34769,Metropolitan Division,Native American,143.0,132.0,11.0,False,Not statistically significant,1.7
42644,"Seattle-Bellevue-Kent, WA",2994310.0,34769,Metropolitan Division,AAPI,8529.0,7968.0,561.0,True,Doesn't meet level of disparity,1.4
11244,"Anaheim-Santa Ana-Irvine, CA",3168044.0,19595,Metropolitan Division,Black,140.0,126.0,14.0,False,Not statistically significant,1.1
11244,"Anaheim-Santa Ana-Irvine, CA",3168044.0,19595,Metropolitan Division,Latino,1996.0,1849.0,147.0,False,Not statistically significant,1.1
11244,"Anaheim-Santa Ana-Irvine, CA",3168044.0,19595,Metropolitan Division,Native American,31.0,29.0,2.0,False,Not statistically significant,0.4
11244,"Anaheim-Santa Ana-Irvine, CA",3168044.0,19595,Metropolitan Division,AAPI,4924.0,4499.0,425.0,False,Not statistically significant,1.2
36084,"Oakland-Berkeley-Livermore, CA",2799005.0,22676,Metropolitan Division,Black,655.0,591.0,64.0,True,Statistically significant disparity,1.7
36084,"Oakland-Berkeley-Livermore, CA",2799005.0,22676,Metropolitan Division,Latino,1895.0,1759.0,136.0,False,Not statistically significant,1.2
36084,"Oakland-Berkeley-Livermore, CA",2799005.0,22676,Metropolitan Division,Native American,54.0,48.0,6.0,False,Not statistically significant,1.7
36084,"Oakland-Berkeley-Livermore, CA",2799005.0,22676,Metropolitan Division,AAPI,8870.0,8101.0,769.0,True,Statistically significant disparity,1.5
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263.0,5479,Metropolitan Statistical Area,Black,79.0,70.0,9.0,False,Not enough variance in variables,7.6
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263.0,5479,Metropolitan Statistical Area,Latino,988.0,902.0,86.0,False,Not enough variance in variables,1.6
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263.0,5479,Metropolitan Statistical Area,Native American,13.0,13.0,0.0,False,Not enough variance in variables,inf
37100,"Oxnard-Thousand Oaks-Ventura, CA",847263.0,5479,Metropolitan Statistical Area,AAPI,463.0,434.0,29.0,False,Not enough variance in variables,2.0
40140,"Riverside-San Bernardino-Ontario, CA",4560470.0,26694,Metropolitan Statistical Area,Black,1037.0,890.0,147.0,True,Statistically significant disparity,1.6
40140,"Riverside-San Bernardino-Ontario, CA",4560470.0,26694,Metropolitan Statistical Area,Latino,7778.0,7063.0,715.0,False,Not statistically significant,1.1
40140,"Riverside-San Bernardino-Ontario, CA",4560470.0,26694,Metropolitan Statistical Area,Native American,97.0,88.0,9.0,False,Not statistically significant,1.4
