fips_state_code,fips_county_code,county_name,state_name,cbsa_code,cbsa_title,csa_code,csa_title,metro_type,metro_code,metro_name,metro_pop,metro_percentile,metro_type_def
22,073,Ouachita Parish, Louisiana,33740,"Monroe, LA",384,"Monroe-Ruston, LA",Metropolitan Statistical Area,33740,"Monroe, LA",203457.0,4,1
22,075,Plaquemines Parish, Louisiana,35380,"New Orleans-Metairie, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,35380,"New Orleans-Metairie, LA",1267777.0,8,1
22,077,Pointe Coupee Parish, Louisiana,12940,"Baton Rouge, LA",,,Metropolitan Statistical Area,12940,"Baton Rouge, LA",854318.0,8,1
22,079,Rapides Parish, Louisiana,10780,"Alexandria, LA",,,Metropolitan Statistical Area,10780,"Alexandria, LA",153310.0,2,1
22,081,Red River Parish, Louisiana,,,,,No Metro Area,,,,000,4
22,083,Richland Parish, Louisiana,,,,,No Metro Area,,,,000,4
22,085,Sabine Parish, Louisiana,,,,,No Metro Area,,,,000,4
22,087,St. Bernard Parish, Louisiana,35380,"New Orleans-Metairie, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,35380,"New Orleans-Metairie, LA",1267777.0,8,1
22,089,St. Charles Parish, Louisiana,35380,"New Orleans-Metairie, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,35380,"New Orleans-Metairie, LA",1267777.0,8,1
22,091,St. Helena Parish, Louisiana,12940,"Baton Rouge, LA",,,Metropolitan Statistical Area,12940,"Baton Rouge, LA",854318.0,8,1
22,093,St. James Parish, Louisiana,35380,"New Orleans-Metairie, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,35380,"New Orleans-Metairie, LA",1267777.0,8,1
22,095,St. John the Baptist Parish, Louisiana,35380,"New Orleans-Metairie, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,35380,"New Orleans-Metairie, LA",1267777.0,8,1
22,097,St. Landry Parish, Louisiana,36660,"Opelousas, LA",318,"Lafayette-Opelousas-Morgan City, LA",Micropolitan Statistical Area,36660,"Opelousas, LA",83172.0,111,2
22,099,St. Martin Parish, Louisiana,29180,"Lafayette, LA",318,"Lafayette-Opelousas-Morgan City, LA",Metropolitan Statistical Area,29180,"Lafayette, LA",489914.0,6,1
22,101,St. Mary Parish, Louisiana,34020,"Morgan City, LA",318,"Lafayette-Opelousas-Morgan City, LA",Micropolitan Statistical Area,34020,"Morgan City, LA",50968.0,111,2
22,103,St. Tammany Parish, Louisiana,35380,"New Orleans-Metairie, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,35380,"New Orleans-Metairie, LA",1267777.0,8,1
22,105,Tangipahoa Parish, Louisiana,25220,"Hammond, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Metropolitan Statistical Area,25220,"Hammond, LA",132057.0,1,1
22,107,Tensas Parish, Louisiana,,,,,No Metro Area,,,,000,4
22,109,Terrebonne Parish, Louisiana,26380,"Houma-Thibodaux, LA",,,Metropolitan Statistical Area,26380,"Houma-Thibodaux, LA",210162.0,4,1
22,111,Union Parish, Louisiana,33740,"Monroe, LA",384,"Monroe-Ruston, LA",Metropolitan Statistical Area,33740,"Monroe, LA",203457.0,4,1
22,113,Vermilion Parish, Louisiana,29180,"Lafayette, LA",318,"Lafayette-Opelousas-Morgan City, LA",Metropolitan Statistical Area,29180,"Lafayette, LA",489914.0,6,1
22,115,Vernon Parish, Louisiana,22860,"Fort Polk South, LA",217,"DeRidder-Fort Polk South, LA",Micropolitan Statistical Area,22860,"Fort Polk South, LA",49646.0,111,2
22,117,Washington Parish, Louisiana,14220,"Bogalusa, LA",406,"New Orleans-Metairie-Hammond, LA-MS",Micropolitan Statistical Area,14220,"Bogalusa, LA",46435.0,111,2
22,119,Webster Parish, Louisiana,33380,"Minden, LA",508,"Shreveport-Bossier City-Minden, LA",Micropolitan Statistical Area,33380,"Minden, LA",39242.0,111,2
22,121,West Baton Rouge Parish, Louisiana,12940,"Baton Rouge, LA",,,Metropolitan Statistical Area,12940,"Baton Rouge, LA",854318.0,8,1
22,123,West Carroll Parish, Louisiana,,,,,No Metro Area,,,,000,4
22,125,West Feliciana Parish, Louisiana,12940,"Baton Rouge, LA",,,Metropolitan Statistical Area,12940,"Baton Rouge, LA",854318.0,8,1
22,127,Winn Parish, Louisiana,,,,,No Metro Area,,,,000,4
23,001,Androscoggin County, Maine,30340,"Lewiston-Auburn, ME",438,"Portland-Lewiston-South Portland, ME",Metropolitan Statistical Area,30340,"Lewiston-Auburn, ME",107602.0,1,1
23,005,Cumberland County, Maine,38860,"Portland-South Portland, ME",438,"Portland-Lewiston-South Portland, ME",Metropolitan Statistical Area,38860,"Portland-South Portland, ME",532075.0,6,1
23,007,Franklin County, Maine,,,,,No Metro Area,,,,000,4
23,009,Hancock County, Maine,,,,,No Metro Area,,,,000,4
23,011,Kennebec County, Maine,12300,"Augusta-Waterville, ME",,,Micropolitan Statistical Area,12300,"Augusta-Waterville, ME",121753.0,111,2
23,013,Knox County, Maine,,,,,No Metro Area,,,,000,4
23,015,Lincoln County, Maine,,,,,No Metro Area,,,,000,4
23,019,Penobscot County, Maine,12620,"Bangor, ME",,,Metropolitan Statistical Area,12620,"Bangor, ME",151774.0,2,1
23,025,Somerset County, Maine,,,,,No Metro Area,,,,000,4
23,027,Waldo County, Maine,,,,,No Metro Area,,,,000,4
23,031,York County, Maine,38860,"Portland-South Portland, ME",438,"Portland-Lewiston-South Portland, ME",Metropolitan Statistical Area,38860,"Portland-South Portland, ME",532075.0,6,1
24,001,Allegany County, Maryland,19060,"Cumberland, MD-WV",,,Metropolitan Statistical Area,19060,"Cumberland, MD-WV",98612.0,0,1
24,003,Anne Arundel County, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
24,005,Baltimore County, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
24,009,Calvert County, Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
24,011,Caroline County, Maryland,,,,,No Metro Area,,,,000,4
24,013,Carroll County, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
24,015,Cecil County, Maryland,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Metropolitan Division,48864,"Wilmington, DE-MD-NJ",721707.0,7,3
24,017,Charles County, Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
24,019,Dorchester County, Maryland,15700,"Cambridge, MD",480,"Salisbury-Cambridge, MD-DE",Micropolitan Statistical Area,15700,"Cambridge, MD",32138.0,111,2
24,021,Frederick County, Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,23224,"Frederick-Gaithersburg-Rockville, MD",1294952.0,8,3
24,023,Garrett County, Maryland,,,,,No Metro Area,,,,000,4
24,025,Harford County, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
24,027,Howard County, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
24,031,Montgomery County, Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,23224,"Frederick-Gaithersburg-Rockville, MD",1294952.0,8,3
24,033,Prince George's County, Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Division,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4901633.0,9,3
24,037,St. Mary's County, Maryland,15680,"California-Lexington Park, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,15680,"California-Lexington Park, MD",112290.0,1,1
24,043,Washington County, Maryland,25180,"Hagerstown-Martinsburg, MD-WV",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,25180,"Hagerstown-Martinsburg, MD-WV",283147.0,5,1
24,045,Wicomico County, Maryland,41540,"Salisbury, MD-DE",480,"Salisbury-Cambridge, MD-DE",Metropolitan Statistical Area,41540,"Salisbury, MD-DE",404417.0,6,1
24,047,Worcester County, Maryland,41540,"Salisbury, MD-DE",480,"Salisbury-Cambridge, MD-DE",Metropolitan Statistical Area,41540,"Salisbury, MD-DE",404417.0,6,1
24,510,Baltimore city, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
25,009,Essex County, Massachusetts,14460,"Boston-Cambridge-Newton, MA-NH",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Division,15764,"Cambridge-Newton-Framingham, MA",2384518.0,9,3
25,013,Hampden County, Massachusetts,44140,"Springfield, MA",,,Metropolitan Statistical Area,44140,"Springfield, MA",699480.0,7,1
25,015,Hampshire County, Massachusetts,44140,"Springfield, MA",,,Metropolitan Statistical Area,44140,"Springfield, MA",699480.0,7,1
25,017,Middlesex County, Massachusetts,14460,"Boston-Cambridge-Newton, MA-NH",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Division,15764,"Cambridge-Newton-Framingham, MA",2384518.0,9,3
25,021,Norfolk County, Massachusetts,14460,"Boston-Cambridge-Newton, MA-NH",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Division,14454,"Boston, MA",2012345.0,9,3
25,025,Suffolk County, Massachusetts,14460,"Boston-Cambridge-Newton, MA-NH",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Division,14454,"Boston, MA",2012345.0,9,3
25,027,Worcester County, Massachusetts,49340,"Worcester, MA-CT",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Statistical Area,49340,"Worcester, MA-CT",941338.0,8,1
26,001,Alcona County, Michigan,,,,,No Metro Area,,,,000,4
26,003,Alger County, Michigan,,,,,No Metro Area,,,,000,4
26,005,Allegan County, Michigan,26090,"Holland, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Micropolitan Statistical Area,26090,"Holland, MI",116143.0,111,2
26,007,Alpena County, Michigan,10980,"Alpena, MI",,,Micropolitan Statistical Area,10980,"Alpena, MI",28520.0,111,2
26,009,Antrim County, Michigan,,,,,No Metro Area,,,,000,4
26,011,Arenac County, Michigan,,,,,No Metro Area,,,,000,4
26,015,Barry County, Michigan,,,,,No Metro Area,,,,000,4
26,017,Bay County, Michigan,13020,"Bay City, MI",474,"Saginaw-Midland-Bay City, MI",Metropolitan Statistical Area,13020,"Bay City, MI",104104.0,0,1
26,019,Benzie County, Michigan,45900,"Traverse City, MI",,,Micropolitan Statistical Area,45900,"Traverse City, MI",149033.0,111,2
26,021,Berrien County, Michigan,35660,"Niles, MI",515,"South Bend-Elkhart-Mishawaka, IN-MI",Metropolitan Statistical Area,35660,"Niles, MI",154133.0,2,1
26,025,Calhoun County, Michigan,12980,"Battle Creek, MI",310,"Kalamazoo-Battle Creek-Portage, MI",Metropolitan Statistical Area,12980,"Battle Creek, MI",134212.0,2,1
26,027,Cass County, Michigan,43780,"South Bend-Mishawaka, IN-MI",515,"South Bend-Elkhart-Mishawaka, IN-MI",Metropolitan Statistical Area,43780,"South Bend-Mishawaka, IN-MI",321739.0,5,1
26,029,Charlevoix County, Michigan,,,,,No Metro Area,,,,000,4
26,031,Cheboygan County, Michigan,,,,,No Metro Area,,,,000,4
26,035,Clare County, Michigan,,,,,No Metro Area,,,,000,4
26,037,Clinton County, Michigan,29620,"Lansing-East Lansing, MI",,,Metropolitan Statistical Area,29620,"Lansing-East Lansing, MI",546772.0,7,1
26,039,Crawford County, Michigan,,,,,No Metro Area,,,,000,4
26,043,Dickinson County, Michigan,27020,"Iron Mountain, MI-WI",361,"Marinette-Iron Mountain, WI-MI",Micropolitan Statistical Area,27020,"Iron Mountain, MI-WI",29753.0,111,2
26,045,Eaton County, Michigan,29620,"Lansing-East Lansing, MI",,,Metropolitan Statistical Area,29620,"Lansing-East Lansing, MI",546772.0,7,1
26,047,Emmet County, Michigan,,,,,No Metro Area,,,,000,4
26,049,Genesee County, Michigan,22420,"Flint, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Statistical Area,22420,"Flint, MI",407875.0,6,1
26,051,Gladwin County, Michigan,,,,,No Metro Area,,,,000,4
26,053,Gogebic County, Michigan,,,,,No Metro Area,,,,000,4
26,055,Grand Traverse County, Michigan,45900,"Traverse City, MI",,,Micropolitan Statistical Area,45900,"Traverse City, MI",149033.0,111,2
26,057,Gratiot County, Michigan,10940,"Alma, MI",394,"Mount Pleasant-Alma, MI",Micropolitan Statistical Area,10940,"Alma, MI",40916.0,111,2
26,059,Hillsdale County, Michigan,25880,"Hillsdale, MI",,,Micropolitan Statistical Area,25880,"Hillsdale, MI",45757.0,111,2
26,063,Huron County, Michigan,,,,,No Metro Area,,,,000,4
26,065,Ingham County, Michigan,29620,"Lansing-East Lansing, MI",,,Metropolitan Statistical Area,29620,"Lansing-East Lansing, MI",546772.0,7,1
26,067,Ionia County, Michigan,24340,"Grand Rapids-Kentwood, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Metropolitan Statistical Area,24340,"Grand Rapids-Kentwood, MI",1062392.0,8,1
26,069,Iosco County, Michigan,,,,,No Metro Area,,,,000,4
26,071,Iron County, Michigan,,,,,No Metro Area,,,,000,4
26,073,Isabella County, Michigan,34380,"Mount Pleasant, MI",394,"Mount Pleasant-Alma, MI",Micropolitan Statistical Area,34380,"Mount Pleasant, MI",70688.0,111,2
26,075,Jackson County, Michigan,27100,"Jackson, MI",,,Metropolitan Statistical Area,27100,"Jackson, MI",158636.0,3,1
26,077,Kalamazoo County, Michigan,28020,"Kalamazoo-Portage, MI",310,"Kalamazoo-Battle Creek-Portage, MI",Metropolitan Statistical Area,28020,"Kalamazoo-Portage, MI",262745.0,4,1
26,079,Kalkaska County, Michigan,45900,"Traverse City, MI",,,Micropolitan Statistical Area,45900,"Traverse City, MI",149033.0,111,2
26,081,Kent County, Michigan,24340,"Grand Rapids-Kentwood, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Metropolitan Statistical Area,24340,"Grand Rapids-Kentwood, MI",1062392.0,8,1
26,085,Lake County, Michigan,,,,,No Metro Area,,,,000,4
26,087,Lapeer County, Michigan,19820,"Detroit-Warren-Dearborn, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Division,47664,"Warren-Troy-Farmington Hills, MI",2560549.0,9,3
26,089,Leelanau County, Michigan,45900,"Traverse City, MI",,,Micropolitan Statistical Area,45900,"Traverse City, MI",149033.0,111,2
26,091,Lenawee County, Michigan,10300,"Adrian, MI",220,"Detroit-Warren-Ann Arbor, MI",Micropolitan Statistical Area,10300,"Adrian, MI",98381.0,111,2
26,093,Livingston County, Michigan,19820,"Detroit-Warren-Dearborn, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Division,47664,"Warren-Troy-Farmington Hills, MI",2560549.0,9,3
26,095,Luce County, Michigan,,,,,No Metro Area,,,,000,4
26,097,Mackinac County, Michigan,,,,,No Metro Area,,,,000,4
26,099,Macomb County, Michigan,19820,"Detroit-Warren-Dearborn, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Division,47664,"Warren-Troy-Farmington Hills, MI",2560549.0,9,3
26,101,Manistee County, Michigan,,,,,No Metro Area,,,,000,4
26,105,Mason County, Michigan,31220,"Ludington, MI",,,Micropolitan Statistical Area,31220,"Ludington, MI",28954.0,111,2
26,107,Mecosta County, Michigan,13660,"Big Rapids, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Micropolitan Statistical Area,13660,"Big Rapids, MI",43251.0,111,2
26,109,Menominee County, Michigan,31940,"Marinette, WI-MI",361,"Marinette-Iron Mountain, WI-MI",Micropolitan Statistical Area,31940,"Marinette, WI-MI",63465.0,111,2
26,111,Midland County, Michigan,33220,"Midland, MI",474,"Saginaw-Midland-Bay City, MI",Metropolitan Statistical Area,33220,"Midland, MI",83355.0,0,1
26,113,Missaukee County, Michigan,15620,"Cadillac, MI",,,Micropolitan Statistical Area,15620,"Cadillac, MI",48284.0,111,2
26,115,Monroe County, Michigan,33780,"Monroe, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Statistical Area,33780,"Monroe, MI",149727.0,2,1
26,117,Montcalm County, Michigan,24340,"Grand Rapids-Kentwood, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Metropolitan Statistical Area,24340,"Grand Rapids-Kentwood, MI",1062392.0,8,1
26,119,Montmorency County, Michigan,,,,,No Metro Area,,,,000,4
26,121,Muskegon County, Michigan,34740,"Muskegon, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Metropolitan Statistical Area,34740,"Muskegon, MI",173297.0,3,1
26,123,Newaygo County, Michigan,,,,,No Metro Area,,,,000,4
26,125,Oakland County, Michigan,19820,"Detroit-Warren-Dearborn, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Division,47664,"Warren-Troy-Farmington Hills, MI",2560549.0,9,3
26,127,Oceana County, Michigan,,,,,No Metro Area,,,,000,4
26,129,Ogemaw County, Michigan,,,,,No Metro Area,,,,000,4
26,131,Ontonagon County, Michigan,,,,,No Metro Area,,,,000,4
26,133,Osceola County, Michigan,,,,,No Metro Area,,,,000,4
26,135,Oscoda County, Michigan,,,,,No Metro Area,,,,000,4
26,137,Otsego County, Michigan,,,,,No Metro Area,,,,000,4
26,139,Ottawa County, Michigan,24340,"Grand Rapids-Kentwood, MI",266,"Grand Rapids-Kentwood-Muskegon, MI",Metropolitan Statistical Area,24340,"Grand Rapids-Kentwood, MI",1062392.0,8,1
26,141,Presque Isle County, Michigan,,,,,No Metro Area,,,,000,4
26,143,Roscommon County, Michigan,,,,,No Metro Area,,,,000,4
26,145,Saginaw County, Michigan,40980,"Saginaw, MI",474,"Saginaw-Midland-Bay City, MI",Metropolitan Statistical Area,40980,"Saginaw, MI",191821.0,3,1
26,147,St. Clair County, Michigan,19820,"Detroit-Warren-Dearborn, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Division,47664,"Warren-Troy-Farmington Hills, MI",2560549.0,9,3
26,151,Sanilac County, Michigan,,,,,No Metro Area,,,,000,4
26,153,Schoolcraft County, Michigan,,,,,No Metro Area,,,,000,4
26,155,Shiawassee County, Michigan,29620,"Lansing-East Lansing, MI",,,Metropolitan Statistical Area,29620,"Lansing-East Lansing, MI",546772.0,7,1
26,157,Tuscola County, Michigan,,,,,No Metro Area,,,,000,4
26,159,Van Buren County, Michigan,,,,,No Metro Area,,,,000,4
26,161,Washtenaw County, Michigan,11460,"Ann Arbor, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Statistical Area,11460,"Ann Arbor, MI",367000.0,5,1
26,163,Wayne County, Michigan,19820,"Detroit-Warren-Dearborn, MI",220,"Detroit-Warren-Ann Arbor, MI",Metropolitan Division,19804,"Detroit-Dearborn-Livonia, MI",1757299.0,8,3
26,165,Wexford County, Michigan,15620,"Cadillac, MI",,,Micropolitan Statistical Area,15620,"Cadillac, MI",48284.0,111,2
27,001,Aitkin County, Minnesota,,,,,No Metro Area,,,,000,4
27,003,Anoka County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,005,Becker County, Minnesota,,,,,No Metro Area,,,,000,4
27,009,Benton County, Minnesota,41060,"St. Cloud, MN",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,41060,"St. Cloud, MN",198581.0,4,1
27,013,Blue Earth County, Minnesota,31860,"Mankato, MN",359,"Mankato-New Ulm, MN",Metropolitan Statistical Area,31860,"Mankato, MN",100749.0,0,1
27,015,Brown County, Minnesota,35580,"New Ulm, MN",359,"Mankato-New Ulm, MN",Micropolitan Statistical Area,35580,"New Ulm, MN",25163.0,111,2
27,017,Carlton County, Minnesota,20260,"Duluth, MN-WI",,,Metropolitan Statistical Area,20260,"Duluth, MN-WI",289247.0,5,1
27,019,Carver County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,025,Chisago County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,027,Clay County, Minnesota,22020,"Fargo, ND-MN",244,"Fargo-Wahpeton, ND-MN",Metropolitan Statistical Area,22020,"Fargo, ND-MN",240421.0,4,1
27,029,Clearwater County, Minnesota,,,,,No Metro Area,,,,000,4
27,035,Crow Wing County, Minnesota,14660,"Brainerd, MN",,,Micropolitan Statistical Area,14660,"Brainerd, MN",93485.0,111,2
27,037,Dakota County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,039,Dodge County, Minnesota,40340,"Rochester, MN",462,"Rochester-Austin, MN",Metropolitan Statistical Area,40340,"Rochester, MN",217964.0,4,1
27,041,Douglas County, Minnesota,10820,"Alexandria, MN",,,Micropolitan Statistical Area,10820,"Alexandria, MN",37513.0,111,2
27,045,Fillmore County, Minnesota,40340,"Rochester, MN",462,"Rochester-Austin, MN",Metropolitan Statistical Area,40340,"Rochester, MN",217964.0,4,1
27,047,Freeborn County, Minnesota,10660,"Albert Lea, MN",,,Micropolitan Statistical Area,10660,"Albert Lea, MN",30463.0,111,2
27,049,Goodhue County, Minnesota,39860,"Red Wing, MN",378,"Minneapolis-St. Paul, MN-WI",Micropolitan Statistical Area,39860,"Red Wing, MN",46246.0,111,2
27,053,Hennepin County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,055,Houston County, Minnesota,29100,"La Crosse-Onalaska, WI-MN",,,Metropolitan Statistical Area,29100,"La Crosse-Onalaska, WI-MN",136542.0,2,1
27,059,Isanti County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,061,Itasca County, Minnesota,24330,"Grand Rapids, MN",,,Micropolitan Statistical Area,24330,"Grand Rapids, MN",45141.0,111,2
27,065,Kanabec County, Minnesota,,,,,No Metro Area,,,,000,4
27,093,Meeker County, Minnesota,,,,,No Metro Area,,,,000,4
27,095,Mille Lacs County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,099,Mower County, Minnesota,12380,"Austin, MN",462,"Rochester-Austin, MN",Micropolitan Statistical Area,12380,"Austin, MN",39807.0,111,2
27,103,Nicollet County, Minnesota,31860,"Mankato, MN",359,"Mankato-New Ulm, MN",Metropolitan Statistical Area,31860,"Mankato, MN",100749.0,0,1
27,109,Olmsted County, Minnesota,40340,"Rochester, MN",462,"Rochester-Austin, MN",Metropolitan Statistical Area,40340,"Rochester, MN",217964.0,4,1
27,111,Otter Tail County, Minnesota,22260,"Fergus Falls, MN",,,Micropolitan Statistical Area,22260,"Fergus Falls, MN",58195.0,111,2
27,115,Pine County, Minnesota,,,,,No Metro Area,,,,000,4
27,121,Pope County, Minnesota,,,,,No Metro Area,,,,000,4
27,123,Ramsey County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,127,Redwood County, Minnesota,,,,,No Metro Area,,,,000,4
27,131,Rice County, Minnesota,22060,"Faribault-Northfield, MN",378,"Minneapolis-St. Paul, MN-WI",Micropolitan Statistical Area,22060,"Faribault-Northfield, MN",66185.0,111,2
27,137,St. Louis County, Minnesota,20260,"Duluth, MN-WI",,,Metropolitan Statistical Area,20260,"Duluth, MN-WI",289247.0,5,1
27,139,Scott County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,141,Sherburne County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,145,Stearns County, Minnesota,41060,"St. Cloud, MN",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,41060,"St. Cloud, MN",198581.0,4,1
27,147,Steele County, Minnesota,36940,"Owatonna, MN",378,"Minneapolis-St. Paul, MN-WI",Micropolitan Statistical Area,36940,"Owatonna, MN",36683.0,111,2
27,155,Traverse County, Minnesota,,,,,No Metro Area,,,,000,4
27,157,Wabasha County, Minnesota,40340,"Rochester, MN",462,"Rochester-Austin, MN",Metropolitan Statistical Area,40340,"Rochester, MN",217964.0,4,1
27,163,Washington County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,169,Winona County, Minnesota,49100,"Winona, MN",,,Micropolitan Statistical Area,49100,"Winona, MN",50725.0,111,2
27,171,Wright County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
28,001,Adams County, Mississippi,35020,"Natchez, MS-LA",,,Micropolitan Statistical Area,35020,"Natchez, MS-LA",51044.0,111,2
28,003,Alcorn County, Mississippi,18420,"Corinth, MS",539,"Tupelo-Corinth, MS",Micropolitan Statistical Area,18420,"Corinth, MS",37090.0,111,2
28,005,Amite County, Mississippi,,,,,No Metro Area,,,,000,4
28,007,Attala County, Mississippi,,,,,No Metro Area,,,,000,4
